Sr No,Fund Name,AmfiCode,Nav Date,Nav,Benchmark Name,Benchmark Value
2327,Kotak Equity Opportunities Fund,120158,15-Jun-2022,197.644,Nifty LargeMidcap 250 TRI,10979.71
2328,Kotak Equity Opportunities Fund,120158,16-Jun-2022,193.329,Nifty LargeMidcap 250 TRI,10743.21
2329,Kotak Equity Opportunities Fund,120158,17-Jun-2022,192.026,Nifty LargeMidcap 250 TRI,10648.94
2330,Kotak Equity Opportunities Fund,120158,20-Jun-2022,190.905,Nifty LargeMidcap 250 TRI,10557.96
2331,Kotak Equity Opportunities Fund,120158,21-Jun-2022,194.691,Nifty LargeMidcap 250 TRI,10826.78
2332,Kotak Equity Opportunities Fund,120158,22-Jun-2022,192.26,Nifty LargeMidcap 250 TRI,10666.97
2333,Kotak Equity Opportunities Fund,120158,23-Jun-2022,194.143,Nifty LargeMidcap 250 TRI,10779.73
2334,Kotak Equity Opportunities Fund,120158,24-Jun-2022,196.185,Nifty LargeMidcap 250 TRI,10906.62
2335,Kotak Equity Opportunities Fund,120158,27-Jun-2022,198.428,Nifty LargeMidcap 250 TRI,11008.17
2336,Kotak Equity Opportunities Fund,120158,28-Jun-2022,198.844,Nifty LargeMidcap 250 TRI,11036.11
2337,Kotak Equity Opportunities Fund,120158,29-Jun-2022,198.483,Nifty LargeMidcap 250 TRI,11004.52
2338,Kotak Equity Opportunities Fund,120158,30-Jun-2022,198.154,Nifty LargeMidcap 250 TRI,10967.35
2339,Kotak Equity Opportunities Fund,120158,01-Jul-2022,198.345,Nifty LargeMidcap 250 TRI,10985.36
2340,Kotak Equity Opportunities Fund,120158,04-Jul-2022,200.306,Nifty LargeMidcap 250 TRI,11055.27
2341,Kotak Equity Opportunities Fund,120158,05-Jul-2022,199.587,Nifty LargeMidcap 250 TRI,11044.37
2342,Kotak Equity Opportunities Fund,120158,06-Jul-2022,202.614,Nifty LargeMidcap 250 TRI,11210.44
2343,Kotak Equity Opportunities Fund,120158,07-Jul-2022,204.376,Nifty LargeMidcap 250 TRI,11336.36
2344,Kotak Equity Opportunities Fund,120158,08-Jul-2022,205.352,Nifty LargeMidcap 250 TRI,11378.2
2345,Kotak Equity Opportunities Fund,120158,11-Jul-2022,205.685,Nifty LargeMidcap 250 TRI,11450.28
2346,Kotak Equity Opportunities Fund,120158,12-Jul-2022,204.02,Nifty LargeMidcap 250 TRI,11371.73
2347,Kotak Equity Opportunities Fund,120158,13-Jul-2022,203.856,Nifty LargeMidcap 250 TRI,11347.86
2348,Kotak Equity Opportunities Fund,120158,14-Jul-2022,203.874,Nifty LargeMidcap 250 TRI,11338.55
2349,Kotak Equity Opportunities Fund,120158,15-Jul-2022,204.956,Nifty LargeMidcap 250 TRI,11413.12
2350,Kotak Equity Opportunities Fund,120158,18-Jul-2022,208.284,Nifty LargeMidcap 250 TRI,11571.33
2351,Kotak Equity Opportunities Fund,120158,19-Jul-2022,209.167,Nifty LargeMidcap 250 TRI,11639.73
2352,Kotak Equity Opportunities Fund,120158,20-Jul-2022,210.159,Nifty LargeMidcap 250 TRI,11703.18
2353,Kotak Equity Opportunities Fund,120158,21-Jul-2022,212.934,Nifty LargeMidcap 250 TRI,11820.87
2354,Kotak Equity Opportunities Fund,120158,22-Jul-2022,213.448,Nifty LargeMidcap 250 TRI,11862.32
2355,Kotak Equity Opportunities Fund,120158,25-Jul-2022,213.39,Nifty LargeMidcap 250 TRI,11831.06
2356,Kotak Equity Opportunities Fund,120158,26-Jul-2022,211.503,Nifty LargeMidcap 250 TRI,11712.28
2357,Kotak Equity Opportunities Fund,120158,27-Jul-2022,213.909,Nifty LargeMidcap 250 TRI,11818.02
2358,Kotak Equity Opportunities Fund,120158,28-Jul-2022,216.009,Nifty LargeMidcap 250 TRI,11959.37
2359,Kotak Equity Opportunities Fund,120158,29-Jul-2022,218.321,Nifty LargeMidcap 250 TRI,12123.38
2360,Kotak Equity Opportunities Fund,120158,01-Aug-2022,220.933,Nifty LargeMidcap 250 TRI,12284.96
2361,Kotak Equity Opportunities Fund,120158,02-Aug-2022,221.16,Nifty LargeMidcap 250 TRI,12322.41
2362,Kotak Equity Opportunities Fund,120158,03-Aug-2022,219.943,Nifty LargeMidcap 250 TRI,12300.02
2363,Kotak Equity Opportunities Fund,120158,04-Aug-2022,220.286,Nifty LargeMidcap 250 TRI,12337.08
2364,Kotak Equity Opportunities Fund,120158,05-Aug-2022,220.273,Nifty LargeMidcap 250 TRI,12357.58
2365,Kotak Equity Opportunities Fund,120158,08-Aug-2022,221.217,Nifty LargeMidcap 250 TRI,12421.48
2366,Kotak Equity Opportunities Fund,120158,10-Aug-2022,221.497,Nifty LargeMidcap 250 TRI,12409.83
2367,Kotak Equity Opportunities Fund,120158,11-Aug-2022,223.824,Nifty LargeMidcap 250 TRI,12507.71
2368,Kotak Equity Opportunities Fund,120158,12-Aug-2022,224.533,Nifty LargeMidcap 250 TRI,12563.4
2369,Kotak Equity Opportunities Fund,120158,16-Aug-2022,225.976,Nifty LargeMidcap 250 TRI,12701.33
2370,Kotak Equity Opportunities Fund,120158,17-Aug-2022,226.307,Nifty LargeMidcap 250 TRI,12772.85
2371,Kotak Equity Opportunities Fund,120158,18-Aug-2022,227.048,Nifty LargeMidcap 250 TRI,12797.05
2372,Kotak Equity Opportunities Fund,120158,19-Aug-2022,224.451,Nifty LargeMidcap 250 TRI,12651.02
2373,Kotak Equity Opportunities Fund,120158,22-Aug-2022,221.256,Nifty LargeMidcap 250 TRI,12439.07
2374,Kotak Equity Opportunities Fund,120158,23-Aug-2022,223.234,Nifty LargeMidcap 250 TRI,12528.35
2375,Kotak Equity Opportunities Fund,120158,24-Aug-2022,224.122,Nifty LargeMidcap 250 TRI,12583.26
2376,Kotak Equity Opportunities Fund,120158,25-Aug-2022,223.853,Nifty LargeMidcap 250 TRI,12564.85
2377,Kotak Equity Opportunities Fund,120158,26-Aug-2022,224.837,Nifty LargeMidcap 250 TRI,12605.22
2378,Kotak Equity Opportunities Fund,120158,29-Aug-2022,223.048,Nifty LargeMidcap 250 TRI,12473.45
2379,Kotak Equity Opportunities Fund,120158,30-Aug-2022,227.72,Nifty LargeMidcap 250 TRI,12755.46
2380,Kotak Equity Opportunities Fund,120158,01-Sep-2022,227.923,Nifty LargeMidcap 250 TRI,12707.2
2381,Kotak Equity Opportunities Fund,120158,02-Sep-2022,227.218,Nifty LargeMidcap 250 TRI,12687.56
2382,Kotak Equity Opportunities Fund,120158,05-Sep-2022,228.282,Nifty LargeMidcap 250 TRI,12759.58
2383,Kotak Equity Opportunities Fund,120158,06-Sep-2022,228.656,Nifty LargeMidcap 250 TRI,12787.2
2384,Kotak Equity Opportunities Fund,120158,07-Sep-2022,229.241,Nifty LargeMidcap 250 TRI,12813.77
2385,Kotak Equity Opportunities Fund,120158,08-Sep-2022,231.217,Nifty LargeMidcap 250 TRI,12892.61
2386,Kotak Equity Opportunities Fund,120158,09-Sep-2022,231.817,Nifty LargeMidcap 250 TRI,12929.2
2387,Kotak Equity Opportunities Fund,120158,12-Sep-2022,233.732,Nifty LargeMidcap 250 TRI,13025.37
2388,Kotak Equity Opportunities Fund,120158,13-Sep-2022,234.994,Nifty LargeMidcap 250 TRI,13081.63
2389,Kotak Equity Opportunities Fund,120158,14-Sep-2022,234.733,Nifty LargeMidcap 250 TRI,13042.02
2390,Kotak Equity Opportunities Fund,120158,15-Sep-2022,234.296,Nifty LargeMidcap 250 TRI,13035.75
2391,Kotak Equity Opportunities Fund,120158,16-Sep-2022,229.406,Nifty LargeMidcap 250 TRI,12735.57
2392,Kotak Equity Opportunities Fund,120158,19-Sep-2022,229.613,Nifty LargeMidcap 250 TRI,12768.89
2393,Kotak Equity Opportunities Fund,120158,20-Sep-2022,232.524,Nifty LargeMidcap 250 TRI,12932.99
2394,Kotak Equity Opportunities Fund,120158,21-Sep-2022,231.227,Nifty LargeMidcap 250 TRI,12842.08
2395,Kotak Equity Opportunities Fund,120158,22-Sep-2022,231.304,Nifty LargeMidcap 250 TRI,12842.68
2396,Kotak Equity Opportunities Fund,120158,23-Sep-2022,227.005,Nifty LargeMidcap 250 TRI,12595.15
2397,Kotak Equity Opportunities Fund,120158,26-Sep-2022,220.983,Nifty LargeMidcap 250 TRI,12285.13
2398,Kotak Equity Opportunities Fund,120158,27-Sep-2022,220.612,Nifty LargeMidcap 250 TRI,12286.56
2399,Kotak Equity Opportunities Fund,120158,28-Sep-2022,219.068,Nifty LargeMidcap 250 TRI,12218.85
2400,Kotak Equity Opportunities Fund,120158,29-Sep-2022,219.613,Nifty LargeMidcap 250 TRI,12227.47
2401,Kotak Equity Opportunities Fund,120158,30-Sep-2022,222.887,Nifty LargeMidcap 250 TRI,12412.14
2402,Kotak Equity Opportunities Fund,120158,03-Oct-2022,220.176,Nifty LargeMidcap 250 TRI,12259.61
2403,Kotak Equity Opportunities Fund,120158,04-Oct-2022,224.663,Nifty LargeMidcap 250 TRI,12540.37
2404,Kotak Equity Opportunities Fund,120158,06-Oct-2022,227.009,Nifty LargeMidcap 250 TRI,12640.81
2405,Kotak Equity Opportunities Fund,120158,07-Oct-2022,226.316,Nifty LargeMidcap 250 TRI,12617.02
2406,Kotak Equity Opportunities Fund,120158,10-Oct-2022,224.948,Nifty LargeMidcap 250 TRI,12528.49
2407,Kotak Equity Opportunities Fund,120158,11-Oct-2022,222.305,Nifty LargeMidcap 250 TRI,12332.66
2408,Kotak Equity Opportunities Fund,120158,12-Oct-2022,223.651,Nifty LargeMidcap 250 TRI,12416.38
2409,Kotak Equity Opportunities Fund,120158,13-Oct-2022,222.081,Nifty LargeMidcap 250 TRI,12334.52
2410,Kotak Equity Opportunities Fund,120158,14-Oct-2022,222.722,Nifty LargeMidcap 250 TRI,12376.34
2411,Kotak Equity Opportunities Fund,120158,17-Oct-2022,224.578,Nifty LargeMidcap 250 TRI,12432.89
2412,Kotak Equity Opportunities Fund,120158,18-Oct-2022,227.023,Nifty LargeMidcap 250 TRI,12559.02
2413,Kotak Equity Opportunities Fund,120158,19-Oct-2022,227.298,Nifty LargeMidcap 250 TRI,12570.55
2414,Kotak Equity Opportunities Fund,120158,20-Oct-2022,226.878,Nifty LargeMidcap 250 TRI,12579.45
2415,Kotak Equity Opportunities Fund,120158,21-Oct-2022,227.066,Nifty LargeMidcap 250 TRI,12535.4
2416,Kotak Equity Opportunities Fund,120158,25-Oct-2022,229.325,Nifty LargeMidcap 250 TRI,12606.76
2417,Kotak Equity Opportunities Fund,120158,27-Oct-2022,230.531,Nifty LargeMidcap 250 TRI,12686.16
2418,Kotak Equity Opportunities Fund,120158,28-Oct-2022,229.691,Nifty LargeMidcap 250 TRI,12655.31
2419,Kotak Equity Opportunities Fund,120158,31-Oct-2022,232.749,Nifty LargeMidcap 250 TRI,12818.07
2420,Kotak Equity Opportunities Fund,120158,01-Nov-2022,234.052,Nifty LargeMidcap 250 TRI,12922.26
2421,Kotak Equity Opportunities Fund,120158,02-Nov-2022,233.366,Nifty LargeMidcap 250 TRI,12899.62
2422,Kotak Equity Opportunities Fund,120158,03-Nov-2022,233.437,Nifty LargeMidcap 250 TRI,12901.45
2423,Kotak Equity Opportunities Fund,120158,04-Nov-2022,233.615,Nifty LargeMidcap 250 TRI,12920.73
2424,Kotak Equity Opportunities Fund,120158,07-Nov-2022,235.387,Nifty LargeMidcap 250 TRI,12999.37
2425,Kotak Equity Opportunities Fund,120158,09-Nov-2022,233.793,Nifty LargeMidcap 250 TRI,12944.54
2426,Kotak Equity Opportunities Fund,120158,10-Nov-2022,231.869,Nifty LargeMidcap 250 TRI,12836.81
2427,Kotak Equity Opportunities Fund,120158,11-Nov-2022,233.401,Nifty LargeMidcap 250 TRI,12954.28
2428,Kotak Equity Opportunities Fund,120158,14-Nov-2022,233.209,Nifty LargeMidcap 250 TRI,12949.87
2429,Kotak Equity Opportunities Fund,120158,15-Nov-2022,234.033,Nifty LargeMidcap 250 TRI,12970.74
2430,Kotak Equity Opportunities Fund,120158,16-Nov-2022,232.959,Nifty LargeMidcap 250 TRI,12925.27
2431,Kotak Equity Opportunities Fund,120158,17-Nov-2022,232.421,Nifty LargeMidcap 250 TRI,12869.69
2432,Kotak Equity Opportunities Fund,120158,18-Nov-2022,231.432,Nifty LargeMidcap 250 TRI,12827.63
2433,Kotak Equity Opportunities Fund,120158,21-Nov-2022,230.642,Nifty LargeMidcap 250 TRI,12774.94
2434,Kotak Equity Opportunities Fund,120158,22-Nov-2022,231.519,Nifty LargeMidcap 250 TRI,12824.29
2435,Kotak Equity Opportunities Fund,120158,23-Nov-2022,231.948,Nifty LargeMidcap 250 TRI,12848.44
2436,Kotak Equity Opportunities Fund,120158,24-Nov-2022,233.473,Nifty LargeMidcap 250 TRI,12942.5
2437,Kotak Equity Opportunities Fund,120158,25-Nov-2022,234.595,Nifty LargeMidcap 250 TRI,13008.08
2438,Kotak Equity Opportunities Fund,120158,28-Nov-2022,235.222,Nifty LargeMidcap 250 TRI,13068.05
2439,Kotak Equity Opportunities Fund,120158,29-Nov-2022,234.927,Nifty LargeMidcap 250 TRI,13066.9
2440,Kotak Equity Opportunities Fund,120158,30-Nov-2022,236.384,Nifty LargeMidcap 250 TRI,13183.19
2441,Kotak Equity Opportunities Fund,120158,01-Dec-2022,237.626,Nifty LargeMidcap 250 TRI,13251.29
2442,Kotak Equity Opportunities Fund,120158,02-Dec-2022,237.602,Nifty LargeMidcap 250 TRI,13270.77
2443,Kotak Equity Opportunities Fund,120158,05-Dec-2022,237.525,Nifty LargeMidcap 250 TRI,13274.62
2444,Kotak Equity Opportunities Fund,120158,06-Dec-2022,236.349,Nifty LargeMidcap 250 TRI,13226.57
2445,Kotak Equity Opportunities Fund,120158,07-Dec-2022,236.112,Nifty LargeMidcap 250 TRI,13170.25
2446,Kotak Equity Opportunities Fund,120158,08-Dec-2022,237.868,Nifty LargeMidcap 250 TRI,13218.46
2447,Kotak Equity Opportunities Fund,120158,09-Dec-2022,237.107,Nifty LargeMidcap 250 TRI,13148.22
2448,Kotak Equity Opportunities Fund,120158,12-Dec-2022,237.111,Nifty LargeMidcap 250 TRI,13169.36
2449,Kotak Equity Opportunities Fund,120158,13-Dec-2022,238.013,Nifty LargeMidcap 250 TRI,13229.14
2450,Kotak Equity Opportunities Fund,120158,14-Dec-2022,239.303,Nifty LargeMidcap 250 TRI,13291.29
2451,Kotak Equity Opportunities Fund,120158,15-Dec-2022,236.761,Nifty LargeMidcap 250 TRI,13148.91
2452,Kotak Equity Opportunities Fund,120158,16-Dec-2022,233.853,Nifty LargeMidcap 250 TRI,12998.22
2453,Kotak Equity Opportunities Fund,120158,19-Dec-2022,235.585,Nifty LargeMidcap 250 TRI,13085.2
2454,Kotak Equity Opportunities Fund,120158,20-Dec-2022,235.735,Nifty LargeMidcap 250 TRI,13062.16
2455,Kotak Equity Opportunities Fund,120158,21-Dec-2022,232.6,Nifty LargeMidcap 250 TRI,12886.02
2456,Kotak Equity Opportunities Fund,120158,22-Dec-2022,231.474,Nifty LargeMidcap 250 TRI,12796.98
2457,Kotak Equity Opportunities Fund,120158,23-Dec-2022,226.023,Nifty LargeMidcap 250 TRI,12437.03
2458,Kotak Equity Opportunities Fund,120158,26-Dec-2022,229.707,Nifty LargeMidcap 250 TRI,12675.61
2459,Kotak Equity Opportunities Fund,120158,27-Dec-2022,231.573,Nifty LargeMidcap 250 TRI,12779.65
2460,Kotak Equity Opportunities Fund,120158,28-Dec-2022,231.379,Nifty LargeMidcap 250 TRI,12802.66
2461,Kotak Equity Opportunities Fund,120158,29-Dec-2022,232.014,Nifty LargeMidcap 250 TRI,12837.53
2462,Kotak Equity Opportunities Fund,120158,30-Dec-2022,231.906,Nifty LargeMidcap 250 TRI,12838.5
2463,Kotak Equity Opportunities Fund,120158,02-Jan-2023,233.018,Nifty LargeMidcap 250 TRI,12910.84
2464,Kotak Equity Opportunities Fund,120158,03-Jan-2023,233.51,Nifty LargeMidcap 250 TRI,12939.77
2465,Kotak Equity Opportunities Fund,120158,04-Jan-2023,231.415,Nifty LargeMidcap 250 TRI,12810.42
2466,Kotak Equity Opportunities Fund,120158,05-Jan-2023,231.894,Nifty LargeMidcap 250 TRI,12827.14
2467,Kotak Equity Opportunities Fund,120158,06-Jan-2023,230.519,Nifty LargeMidcap 250 TRI,12734.89
2468,Kotak Equity Opportunities Fund,120158,09-Jan-2023,232.901,Nifty LargeMidcap 250 TRI,12870.3
2469,Kotak Equity Opportunities Fund,120158,10-Jan-2023,231.394,Nifty LargeMidcap 250 TRI,12784.9
2470,Kotak Equity Opportunities Fund,120158,11-Jan-2023,231.059,Nifty LargeMidcap 250 TRI,12755.65
2471,Kotak Equity Opportunities Fund,120158,12-Jan-2023,231.238,Nifty LargeMidcap 250 TRI,12732.21
2472,Kotak Equity Opportunities Fund,120158,13-Jan-2023,231.591,Nifty LargeMidcap 250 TRI,12763.2
2473,Kotak Equity Opportunities Fund,120158,16-Jan-2023,230.962,Nifty LargeMidcap 250 TRI,12728.66
2474,Kotak Equity Opportunities Fund,120158,17-Jan-2023,231.833,Nifty LargeMidcap 250 TRI,12774.74
2475,Kotak Equity Opportunities Fund,120158,18-Jan-2023,232.757,Nifty LargeMidcap 250 TRI,12833.76
2476,Kotak Equity Opportunities Fund,120158,19-Jan-2023,232.173,Nifty LargeMidcap 250 TRI,12806.4
2477,Kotak Equity Opportunities Fund,120158,20-Jan-2023,230.68,Nifty LargeMidcap 250 TRI,12734.78
2478,Kotak Equity Opportunities Fund,120158,23-Jan-2023,231.62,Nifty LargeMidcap 250 TRI,12774.73
2479,Kotak Equity Opportunities Fund,120158,24-Jan-2023,230.694,Nifty LargeMidcap 250 TRI,12751.09
2480,Kotak Equity Opportunities Fund,120158,25-Jan-2023,227.852,Nifty LargeMidcap 250 TRI,12577.52
2481,Kotak Equity Opportunities Fund,120158,27-Jan-2023,224.509,Nifty LargeMidcap 250 TRI,12366.68
2482,Kotak Equity Opportunities Fund,120158,30-Jan-2023,224.672,Nifty LargeMidcap 250 TRI,12349.37
2483,Kotak Equity Opportunities Fund,120158,31-Jan-2023,227.545,Nifty LargeMidcap 250 TRI,12454.46
2484,Kotak Equity Opportunities Fund,120158,01-Feb-2023,226.806,Nifty LargeMidcap 250 TRI,12371
2485,Kotak Equity Opportunities Fund,120158,02-Feb-2023,227.53,Nifty LargeMidcap 250 TRI,12373.47
2486,Kotak Equity Opportunities Fund,120158,03-Feb-2023,228.693,Nifty LargeMidcap 250 TRI,12435.47
2487,Kotak Equity Opportunities Fund,120158,06-Feb-2023,229.035,Nifty LargeMidcap 250 TRI,12462.8
2488,Kotak Equity Opportunities Fund,120158,07-Feb-2023,228.861,Nifty LargeMidcap 250 TRI,12447.9
2489,Kotak Equity Opportunities Fund,120158,08-Feb-2023,230.874,Nifty LargeMidcap 250 TRI,12554.3
2490,Kotak Equity Opportunities Fund,120158,09-Feb-2023,231.526,Nifty LargeMidcap 250 TRI,12561.18
2491,Kotak Equity Opportunities Fund,120158,10-Feb-2023,232.315,Nifty LargeMidcap 250 TRI,12563.61
2492,Kotak Equity Opportunities Fund,120158,13-Feb-2023,230.59,Nifty LargeMidcap 250 TRI,12442.12
2493,Kotak Equity Opportunities Fund,120158,14-Feb-2023,231.21,Nifty LargeMidcap 250 TRI,12459.53
2494,Kotak Equity Opportunities Fund,120158,15-Feb-2023,232.118,Nifty LargeMidcap 250 TRI,12522.88
2495,Kotak Equity Opportunities Fund,120158,16-Feb-2023,233.383,Nifty LargeMidcap 250 TRI,12581
2496,Kotak Equity Opportunities Fund,120158,17-Feb-2023,232.516,Nifty LargeMidcap 250 TRI,12509.98
2497,Kotak Equity Opportunities Fund,120158,20-Feb-2023,231.646,Nifty LargeMidcap 250 TRI,12477.43
2498,Kotak Equity Opportunities Fund,120158,21-Feb-2023,230.855,Nifty LargeMidcap 250 TRI,12453.29
2499,Kotak Equity Opportunities Fund,120158,22-Feb-2023,228.663,Nifty LargeMidcap 250 TRI,12296.28
2500,Kotak Equity Opportunities Fund,120158,23-Feb-2023,228.599,Nifty LargeMidcap 250 TRI,12264.04
2501,Kotak Equity Opportunities Fund,120158,24-Feb-2023,228.226,Nifty LargeMidcap 250 TRI,12233.48
2502,Kotak Equity Opportunities Fund,120158,27-Feb-2023,227.365,Nifty LargeMidcap 250 TRI,12168.85
2503,Kotak Equity Opportunities Fund,120158,28-Feb-2023,226.626,Nifty LargeMidcap 250 TRI,12182.51
2504,Kotak Equity Opportunities Fund,120158,01-Mar-2023,229.541,Nifty LargeMidcap 250 TRI,12324.19
2505,Kotak Equity Opportunities Fund,120158,02-Mar-2023,228.543,Nifty LargeMidcap 250 TRI,12272.5
2506,Kotak Equity Opportunities Fund,120158,03-Mar-2023,230.449,Nifty LargeMidcap 250 TRI,12393.69
2507,Kotak Equity Opportunities Fund,120158,06-Mar-2023,231.726,Nifty LargeMidcap 250 TRI,12480.22
2508,Kotak Equity Opportunities Fund,120158,08-Mar-2023,232.664,Nifty LargeMidcap 250 TRI,12517.19
2509,Kotak Equity Opportunities Fund,120158,09-Mar-2023,231.323,Nifty LargeMidcap 250 TRI,12428.01
2510,Kotak Equity Opportunities Fund,120158,10-Mar-2023,229.688,Nifty LargeMidcap 250 TRI,12331.81
2511,Kotak Equity Opportunities Fund,120158,13-Mar-2023,225.799,Nifty LargeMidcap 250 TRI,12132.82
2512,Kotak Equity Opportunities Fund,120158,14-Mar-2023,224.957,Nifty LargeMidcap 250 TRI,12055.89
2513,Kotak Equity Opportunities Fund,120158,15-Mar-2023,224.2,Nifty LargeMidcap 250 TRI,12036.83
2514,Kotak Equity Opportunities Fund,120158,16-Mar-2023,223.941,Nifty LargeMidcap 250 TRI,12044.46
2515,Kotak Equity Opportunities Fund,120158,17-Mar-2023,225.11,Nifty LargeMidcap 250 TRI,12110.46
2516,Kotak Equity Opportunities Fund,120158,20-Mar-2023,223.31,Nifty LargeMidcap 250 TRI,12012.3
2517,Kotak Equity Opportunities Fund,120158,21-Mar-2023,224.997,Nifty LargeMidcap 250 TRI,12087.5
2518,Kotak Equity Opportunities Fund,120158,22-Mar-2023,225.744,Nifty LargeMidcap 250 TRI,12123.91
2519,Kotak Equity Opportunities Fund,120158,23-Mar-2023,225.459,Nifty LargeMidcap 250 TRI,12076.5
2520,Kotak Equity Opportunities Fund,120158,24-Mar-2023,223.481,Nifty LargeMidcap 250 TRI,11961.56
2521,Kotak Equity Opportunities Fund,120158,27-Mar-2023,223.14,Nifty LargeMidcap 250 TRI,11933.6
2522,Kotak Equity Opportunities Fund,120158,28-Mar-2023,222.527,Nifty LargeMidcap 250 TRI,11894.9
2523,Kotak Equity Opportunities Fund,120158,29-Mar-2023,224.649,Nifty LargeMidcap 250 TRI,12038.63
2524,Kotak Equity Opportunities Fund,120158,31-Mar-2023,227.526,Nifty LargeMidcap 250 TRI,12188.35
2525,Kotak Equity Opportunities Fund,120158,03-Apr-2023,227.824,Nifty LargeMidcap 250 TRI,12230.04
2526,Kotak Equity Opportunities Fund,120158,05-Apr-2023,228.831,Nifty LargeMidcap 250 TRI,12289.01
2527,Kotak Equity Opportunities Fund,120158,06-Apr-2023,230.005,Nifty LargeMidcap 250 TRI,12343.99
2528,Kotak Equity Opportunities Fund,120158,10-Apr-2023,230.487,Nifty LargeMidcap 250 TRI,12377.55
2529,Kotak Equity Opportunities Fund,120158,11-Apr-2023,231.445,Nifty LargeMidcap 250 TRI,12438.22
2530,Kotak Equity Opportunities Fund,120158,12-Apr-2023,231.878,Nifty LargeMidcap 250 TRI,12506.09
2531,Kotak Equity Opportunities Fund,120158,13-Apr-2023,232.724,Nifty LargeMidcap 250 TRI,12519.76
2532,Kotak Equity Opportunities Fund,120158,17-Apr-2023,232.441,Nifty LargeMidcap 250 TRI,12510.56
2533,Kotak Equity Opportunities Fund,120158,18-Apr-2023,232.233,Nifty LargeMidcap 250 TRI,12536.04
2534,Kotak Equity Opportunities Fund,120158,19-Apr-2023,231.394,Nifty LargeMidcap 250 TRI,12505.99
2535,Kotak Equity Opportunities Fund,120158,20-Apr-2023,231.749,Nifty LargeMidcap 250 TRI,12503.27
2536,Kotak Equity Opportunities Fund,120158,21-Apr-2023,230.611,Nifty LargeMidcap 250 TRI,12475.87
2537,Kotak Equity Opportunities Fund,120158,24-Apr-2023,231.88,Nifty LargeMidcap 250 TRI,12531.19
2538,Kotak Equity Opportunities Fund,120158,25-Apr-2023,232.417,Nifty LargeMidcap 250 TRI,12539.52
2539,Kotak Equity Opportunities Fund,120158,26-Apr-2023,233.189,Nifty LargeMidcap 250 TRI,12562.36
2540,Kotak Equity Opportunities Fund,120158,27-Apr-2023,234.067,Nifty LargeMidcap 250 TRI,12632.59
2541,Kotak Equity Opportunities Fund,120158,28-Apr-2023,236.311,Nifty LargeMidcap 250 TRI,12762.96
2542,Kotak Equity Opportunities Fund,120158,02-May-2023,237.132,Nifty LargeMidcap 250 TRI,12843.54
2543,Kotak Equity Opportunities Fund,120158,03-May-2023,236.966,Nifty LargeMidcap 250 TRI,12842.37
2544,Kotak Equity Opportunities Fund,120158,04-May-2023,238.668,Nifty LargeMidcap 250 TRI,12940.98
2545,Kotak Equity Opportunities Fund,120158,05-May-2023,237.831,Nifty LargeMidcap 250 TRI,12841.38
2546,Kotak Equity Opportunities Fund,120158,08-May-2023,240.126,Nifty LargeMidcap 250 TRI,12964.92
2547,Kotak Equity Opportunities Fund,120158,09-May-2023,239.756,Nifty LargeMidcap 250 TRI,12967.26
2548,Kotak Equity Opportunities Fund,120158,10-May-2023,240.269,Nifty LargeMidcap 250 TRI,12993.29
2549,Kotak Equity Opportunities Fund,120158,11-May-2023,240.429,Nifty LargeMidcap 250 TRI,13014.74
2550,Kotak Equity Opportunities Fund,120158,12-May-2023,240.558,Nifty LargeMidcap 250 TRI,12997.7
2551,Kotak Equity Opportunities Fund,120158,15-May-2023,241.415,Nifty LargeMidcap 250 TRI,13061.55
2552,Kotak Equity Opportunities Fund,120158,16-May-2023,241.072,Nifty LargeMidcap 250 TRI,13054.24
2553,Kotak Equity Opportunities Fund,120158,17-May-2023,240.567,Nifty LargeMidcap 250 TRI,13012.14
2554,Kotak Equity Opportunities Fund,120158,18-May-2023,239.131,Nifty LargeMidcap 250 TRI,12949.02
2555,Kotak Equity Opportunities Fund,120158,19-May-2023,239.254,Nifty LargeMidcap 250 TRI,12967.76
2556,Kotak Equity Opportunities Fund,120158,22-May-2023,240.533,Nifty LargeMidcap 250 TRI,13046.12
2557,Kotak Equity Opportunities Fund,120158,23-May-2023,241.096,Nifty LargeMidcap 250 TRI,13098.12
2558,Kotak Equity Opportunities Fund,120158,24-May-2023,240.846,Nifty LargeMidcap 250 TRI,13090.29
2559,Kotak Equity Opportunities Fund,120158,25-May-2023,241.764,Nifty LargeMidcap 250 TRI,13126.64
2560,Kotak Equity Opportunities Fund,120158,26-May-2023,243.996,Nifty LargeMidcap 250 TRI,13241.22
2561,Kotak Equity Opportunities Fund,120158,29-May-2023,245.1,Nifty LargeMidcap 250 TRI,13299.27
2562,Kotak Equity Opportunities Fund,120158,30-May-2023,245.876,Nifty LargeMidcap 250 TRI,13333.46
2563,Kotak Equity Opportunities Fund,120158,31-May-2023,245.968,Nifty LargeMidcap 250 TRI,13333.76
2564,Kotak Equity Opportunities Fund,120158,01-Jun-2023,245.591,Nifty LargeMidcap 250 TRI,13335.65
2565,Kotak Equity Opportunities Fund,120158,02-Jun-2023,246.865,Nifty LargeMidcap 250 TRI,13390.14
2566,Kotak Equity Opportunities Fund,120158,05-Jun-2023,247.994,Nifty LargeMidcap 250 TRI,13430.75
2567,Kotak Equity Opportunities Fund,120158,06-Jun-2023,248.691,Nifty LargeMidcap 250 TRI,13443.28
